time_s,com_x_mean,com_x_std,com_y_mean,com_y_std,com_z_mean,com_z_std,std_x_mean,std_x_std,std_y_mean,std_y_std,std_z_mean,std_z_std,v_x_mean,v_x_std,v_y_mean,v_y_std,v_z_mean,v_z_std,velocity_x_calc,velocity_y_calc,velocity_z_calc
0.05,41.64658517,0.0021521927087639757,-0.26242735,0.001966349108285848,0.13078117,0.0017924297377435667,1.16569209,0.0022922004914117285,2.48544449,0.0017750729192305892,2.3586736999999998,0.002035452479911921,0.14947776,0.0,-0.020676110000000004,0.0,-0.0141824,0.0,-0.7704384000001596,-0.02218959999999992,0.0034208000000002237
0.1,41.608063249999994,0.003079659430780326,-0.26353683,0.002657255168668243,0.13095221,0.002373635851910468,1.1907245899999999,0.0032396757042311717,2.49205433,0.0028163472799196012,2.36485701,0.0028883252408391912,0.0980177229,0.002669039194271255,-0.0491680838,0.005025674884006214,-0.0061693172,0.004594419813089268,-0.674290666666792,-0.019157100000000038,-0.0013590666666666307
0.2,41.55986373,0.00553642873598081,-0.26484604,0.0038566440347152825,0.12986033,0.0037571441794199854,1.21366882,0.005390821680552508,2.49831715,0.003970953556639859,2.37440778,0.00431298550557654,0.0611262361,0.007397601885446352,-0.0244144658,0.0074184623292747835,-0.0050915061,0.007322214361228272,-0.39936354666664897,-0.012450353333333442,-0.0054705066666667634
0.35,41.51855132,0.007599319052269264,-0.2665692,0.004564089788332335,0.13026562,0.0051886639446883705,1.22881362,0.006345640193889254,2.50676784,0.004657742303743511,2.38345668,0.005228451440170563,0.0170586966,0.0048003553179457184,-0.0209758872,0.005224571064661592,-0.0006866627999999999,0.0057226103135709005,-0.2268179466666993,-0.011380673333332814,-0.002647926666666689
0.45,41.499109399999995,0.008726976303047702,-0.26770013,0.0054276077503832365,0.12964417,0.0060569886408223085,1.23693027,0.00668683660446767,2.51139263,0.005094743731533644,2.38791631,0.005622654243443503,0.0050007448,0.004197632983792796,-0.0173041912,0.003838704365572743,0.0019261018,0.0033116322579964685,-0.18400680000002012,-0.010633800000000138,-0.0007498000000000227
0.55,41.481749959999995,0.00914547787676096,-0.26869596,0.006497261135356194,0.13011566,0.006509769980296051,1.24431227,0.006609147740492447,2.51533343,0.005827610153927799,2.39178481,0.006328857385975713,-0.0007683679,0.003738389095591977,-0.014322782400000001,0.003066744363429812,0.0022542172,0.003490528285574855,-0.1589797333332399,-0.007198633333332705,0.005694300000000041
0.6,41.474166340000004,0.009376876164826934,-0.2689869,0.006812639915345706,0.13042486,0.0066008090872607915,1.24780407,0.006335691974285923,2.51697991,0.005953023119772386,2.39313404,0.006715944349340168,-0.0024729879999999997,0.0036148333915337607,-0.013137643800000001,0.0029511692100842083,0.0023851703,0.0035626069492348256,-0.14849649999976577,-0.006049700000000158,0.0044616000000002876
0.7,41.459951870000005,0.009714525518710038,-0.26963805,0.007829476136577229,0.13052654,0.0069176211454166185,1.25419145,0.006434144097718233,2.52036493,0.006149475203452652,2.3962271200000003,0.006948754319409757,-0.0050336754,0.0036887602532723724,-0.011006251600000001,0.0027389678687671434,0.0021644201,0.0029641318921951286,-0.1330911999999671,-0.002188850000000242,-8.25999999998217e-05
0.8,41.447548100000006,0.009985927117395044,-0.26942467000000003,0.008242573705708694,0.13040834,0.008212407040471374,1.26051952,0.006825129352353954,2.5226436100000003,0.006743203717945727,2.3989702399999997,0.007140126961947319,-0.007149304800000001,0.003088103744842466,-0.0093390881,0.0022758312258377975,0.0023822138,0.0026608186121741717,-0.11712135000004764,0.00037560000000036453,-0.0011090000000000266
0.9,41.4365276,0.010166490650240197,-0.26956293,0.008425609390489872,0.13030474,0.009022410049617251,1.2658112400000001,0.007708382392793837,2.52451379,0.007249842467525726,2.40068341,0.00733552707283278,-0.0086858774,0.0028206035135695424,-0.0079571389,0.0021832690115590734,0.0022852203,0.0023586276301913213,-0.10525005000002352,-0.002574799999999877,1.795000000004432e-05
1.0,41.42649809,0.010253735535216042,-0.26993963,0.008989155440217058,0.13041193,0.009016722590153133,1.27093025,0.008070701679751038,2.5263063299999997,0.00745575716138865,2.40235956,0.00814246138588376,-0.009779118,0.002731361913112581,-0.0068493662,0.002130880060844962,0.0021979244,0.002229142077891153,-0.09590609999997923,-0.004475449999999936,0.0033131000000000688
1.1,41.41734638,0.010641211020150107,-0.27045801999999997,0.00933865929855809,0.13096736,0.00923147998741154,1.27548176,0.008807521339391623,2.52810729,0.008226473813238452,2.40353825,0.009031789284762094,-0.010735224199999999,0.00254830808831667,-0.0059032600000000005,0.0020372776032309054,0.002317667,0.0020622010329068843,-0.0871004499999799,-0.0036317500000000447,0.0038629000000001135
1.2,41.409078,0.010846111638591251,-0.27066598,0.009529252220315284,0.13118451,0.009229308153913762,1.27963061,0.008976548636988607,2.52959857,0.008817329007893178,2.40504895,0.00934752761172823,-0.0110791284,0.0026432724692342173,-0.0050057767,0.001798661806752681,0.0024063573,0.002136464179786031,-0.08075215000002345,-0.0023484999999998646,0.002741999999999911
1.3,41.40119595,0.010887986371211755,-0.27092772,0.010456308611522226,0.13151576,0.009984295263132712,1.28295311,0.00956014842230316,2.53093694,0.008739893384944904,2.40658351,0.009331783614301302,-0.011625865099999999,0.0023633872100096848,-0.0043077451,0.0018759795282925443,0.0021471624,0.002284938701131725,-0.07707719999996243,-0.0030151000000002703,0.0012462500000001153
1.4,41.39366256,0.01172200108086418,-0.271269,0.011045308723982353,0.13143376,0.009817574566361117,1.2869106,0.009927366604340229,2.53247168,0.00944221068627683,2.40775599,0.01002424543974573,-0.0122857013,0.0020586834161979823,-0.0039997404,0.0017327104505182596,0.0018599008,0.0019435402138114825,-0.07407895000005738,-0.0018117499999998898,0.00033944999999979686
1.5,41.38638016,0.011839911060204492,-0.27129007,0.011202277687099575,0.13158365,0.010289311999435013,1.2903175999999998,0.010324439080319717,2.53314142,0.009653631876536254,2.40889634,0.010668015475535364,-0.012623320700000001,0.002342613089419097,-0.0036338624000000004,0.0017476715104205358,0.0017932297,0.001843112869033494,-0.07071380000002137,0.0008419499999998692,0.0003721999999999337
1.6,41.3795198,0.012546733010324041,-0.27110061,0.011427341436261933,0.1315082,0.01076094349342504,1.29389369,0.010307125425611768,2.53423212,0.00993564492147619,2.41005444,0.010899037794913352,-0.0127561533,0.0021608733797371547,-0.0034761145,0.001608719807696009,0.0016411655,0.001603211710874015,-0.06771529999997483,-0.0015015499999999626,-0.0004829999999999002
1.7,41.3728371,0.012989628602166492,-0.27159037999999996,0.011832451240516134,0.13148705,0.010838191717465851,1.29681901,0.010526673629735575,2.5351996299999997,0.010093117095332909,2.41102796,0.010959398159506,-0.0131425891,0.002368739222123544,-0.0029372235000000003,0.0015851946689659064,0.0015137236,0.0017060534681311316,-0.06705070000003843,-0.005765799999999821,-0.0018057000000000212
1.8,41.36610966,0.013321029693130837,-0.27225377,0.011797455912919221,0.13114706,0.011385618791663922,1.3004174,0.010589498178703615,2.53658975,0.010502382895915756,2.41157557,0.011305061644813355,-0.0129830902,0.0018768718312342928,-0.0027230231,0.0014597219043557407,0.0015422129000000001,0.0016626289364697266,-0.06289299999991727,-0.004858100000000309,-0.0019591999999999388
1.9,41.3602585,0.01339188301837287,-0.27256199999999997,0.012448477775587379,0.13109521,0.01171435657497054,1.3032511900000001,0.010854545228384766,2.53703576,0.011420437944794795,2.41256545,0.01161198451911739,-0.0132065136,0.001963633672237387,-0.0024839367,0.001407032755382512,0.0012891431,0.0015609983863305744,-0.05943480000004797,-0.0025468999999997965,0.0021626499999998217
2.0,41.3542227,0.01314315881845974,-0.27276315,0.01255286794094996,0.13157959,0.012011424109289966,1.30590808,0.011273645793996064,2.53773921,0.01198422129579414,2.4133684,0.011855776093013708,-0.0134289916,0.0020285282820269655,-0.0023489863,0.0014784672184952087,0.0013533877,0.001509216761653631,-0.05818940000000339,-0.001449900000000115,0.0035391000000000172
2.1,41.34862062,0.012935057173292163,-0.27285198,0.01274429343950942,0.13180303000000002,0.012053022634818812,1.30899435,0.01075729614780668,2.53825808,0.01190809816607708,2.41464849,0.012187578280915028,-0.013267043400000001,0.0018352800037344478,-0.00207014,0.001457402249661771,0.0013242229,0.0016356102872000214,-0.05695280000004743,-0.00019799333333314628,0.0005519733333333998
2.25,41.339867999999996,0.013515089193157684,-0.27272636,0.013520586663591065,0.13150728,0.012765557344066352,1.3128108,0.01127170435966617,2.5397063,0.012126930140656533,2.41500532,0.013025655497090628,-0.0134463127,0.0018576029588126754,-0.0017646611,0.0013359940865515826,0.0011912102,0.0016254752655625107,-0.05522569999999405,-3.503333333343406e-05,-0.004414346666666735
2.35,41.33455377,0.013876762260900632,-0.27278803,0.0138341080012775,0.130903,0.01343965787052512,1.31549509,0.011593904000012938,2.54066227,0.012587900033349302,2.41567108,0.01359654805915266,-0.0135609571,0.0018814460869494942,-0.0016562726,0.0013595542458204916,0.001165711,0.0016061179089920045,-0.05186875000001123,-0.002792300000000081,-0.003324100000000052
2.45,41.329494249999996,0.013988052735848716,-0.27328482,0.013849706760109043,0.13084246,0.013672890077046246,1.3180972199999998,0.011929937519695547,2.5412339399999997,0.01320179829105017,2.41623812,0.014088895387431128,-0.013733911599999999,0.001787770126894282,-0.0015792036000000001,0.0013501900799872588,0.0011263979,0.0015481414497509457,-0.04876090000004751,-0.00340544999999981,0.0016972500000000945
2.55,41.32480159,0.013942228216404872,-0.27346912,0.014040028112493077,0.13124245,0.014346478696790885,1.32030012,0.012105869027655418,2.54237953,0.013750341075993728,2.41715707,0.014010254193654356,-0.013850845700000001,0.001756097451362345,-0.0015299194,0.001400310861102223,0.0009169969,0.0015797865027567216,-0.047749699999911854,-0.0009977500000004635,0.00264595000000023
2.65,41.319944310000004,0.014075404652628905,-0.27348437000000003,0.014688506363996025,0.13137165,0.014977756074181364,1.32259564,0.011955377572431355,2.5432365000000003,0.01399478489915931,2.41816139,0.01439588003554763,-0.013701620000000001,0.0018098140193719226,-0.0013681690999999998,0.0014033914435899937,0.0009471478999999999,0.0016284400342996017,-0.04875290000001087,-0.00016934999999995703,0.002341199999999821
2.75,41.31505101,0.014359969866809092,-0.27350299,0.015000775545267488,0.13171069,0.015381051836262632,1.32496938,0.012744855487987965,2.54374932,0.014475048201018904,2.41925406,0.01485965592395001,-0.0136443205,0.0016972483049415665,-0.0012259957000000001,0.0012889105429751263,0.0010208770000000001,0.001675018810335206,-0.04879304999997203,-9.159999999974744e-05,0.0035631000000000412
2.85,41.310185700000005,0.01442172119801032,-0.27350269,0.015466687169327448,0.13208427,0.01530502843681175,1.3269409099999998,0.013167870619366839,2.5445343,0.014507995733109427,2.4201604800000003,0.01528444557961999,-0.013708625299999999,0.001702395495469505,-0.0011598567,0.0013225232117373027,0.0009798,0.0016439158384451767,-0.047671349999973245,-8.19499999999973e-05,0.002801400000000176
2.95,41.30551674,0.01504678890648602,-0.27351938,0.015231781492986993,0.13227097000000002,0.015834610512734437,1.32910373,0.013386422939238892,2.54507747,0.014901593656523467,2.42058061,0.01566477031843076,-0.0135928808,0.0016075344492823959,-0.0009842078,0.0015257718974855737,0.0009411416,0.0014820756685536085,-0.04434800000007044,0.00043015000000057313,0.001613399999999876
