time_s,com_x_mean,com_x_std,com_y_mean,com_y_std,com_z_mean,com_z_std,std_x_mean,std_x_std,std_y_mean,std_y_std,std_z_mean,std_z_std,velocity_x_mean
1.0,41.419591819999994,0.008446864606729951,-0.28321791,0.007858291184815779,0.12886039,0.008009305660891959,1.26983396,0.009485107036472111,2.52677886,0.008840030037907743,2.40360451,0.007642684241419428,-0.10388349999999491
1.1,41.409771,0.008914871570085596,-0.28433391,0.008515453570836426,0.1290868,0.008207774358447719,1.27488896,0.00986220160734096,2.52815045,0.009761441186002091,2.40529415,0.008228200955073383,-0.09500064999991764
1.2,41.40059169,0.009885514418944011,-0.28576942,0.008770214774767816,0.12904941,0.008315584028755466,1.27922797,0.01017100616026862,2.5294149200000002,0.010761712868884952,2.40681219,0.008643863743609167,-0.08728900000005524
1.3,41.3923132,0.010460241571655551,-0.28762075,0.008845261559048424,0.12925488,0.008950737611137663,1.28378936,0.010593038073502169,2.53057206,0.011092644356718692,2.40787607,0.009330955247097296,-0.08197294999993687
1.4,41.3841971,0.010944929181032386,-0.28920151,0.008985876495581184,0.12892861,0.009680545799053674,1.28775198,0.010872533725666614,2.53231773,0.011526965867837068,2.40901256,0.010123538558021953,-0.08097724999998945
1.5,41.376117750000006,0.011050654842679818,-0.29084581,0.009160459197054984,0.12881398,0.009770214680788073,1.29138308,0.011562072188256929,2.53307908,0.011758639764217914,2.41050634,0.010556166747853386,-0.07726840000000834
1.6,41.36874342,0.011605003945252495,-0.29193526999999997,0.009940312164940521,0.12860492,0.010155644151650323,1.2952163300000001,0.011824606089541759,2.53436982,0.011846011304479636,2.41170056,0.01067495045981928,-0.07026680000001306
1.7,41.36206438999999,0.01214276717326461,-0.29322536,0.010731411257903719,0.12864335999999998,0.010329332427332534,1.29836338,0.012368341640044083,2.53519797,0.01229592214857996,2.4122413,0.011102576886707502,-0.06673480000006293
1.8,41.35539646,0.012591143274459557,-0.29469393,0.01093863394630301,0.12827006,0.010744467186774635,1.3013432800000002,0.012688396716446863,2.53603737,0.012241961188902929,2.41303478,0.010946132024351992,-0.06647274999994579
1.9,41.348769839999996,0.012807604200156048,-0.29591099,0.011093757365052052,0.12868026,0.011125309896598549,1.30423617,0.013063493978656865,2.53737677,0.012620424679383015,2.41423515,0.011377463116049731,-0.064821050000063
2.0,41.34243225,0.012601239787789804,-0.29717289999999996,0.01135682559547609,0.12887842,0.011339717371444596,1.30715682,0.013614643927786168,2.5379252500000002,0.013017999468781386,2.41526209,0.012006851621491106,-0.06285660000000348
2.1,41.336198519999996,0.012817481832042435,-0.29794164,0.011624224741409119,0.12906009000000002,0.011437793085581936,1.3098786999999998,0.0139193295601491,2.53862271,0.013170017116710411,2.41627489,0.0125846358217294,-0.062044886666683396
2.25,41.32695758,0.013298073661043163,-0.29995085,0.011715599378412298,0.12881111,0.01191368497547457,1.31396794,0.014597665215846654,2.53969603,0.013762423795845862,2.41727249,0.012942091174520361,-0.059046506666675214
2.35,41.321223579999995,0.013273693175935164,-0.30107109,0.01217378689710233,0.12933484,0.012338896399515627,1.3163612900000001,0.01500789534723086,2.54018766,0.013830298214843979,2.4179752199999998,0.013508669859214572,-0.058275700000024244
2.45,41.315302439999996,0.013605152448165281,-0.30240487,0.012415215758756055,0.12908971,0.012348341105855707,1.31863814,0.015149953633305725,2.5406694,0.014529248368777278,2.41880582,0.01312793385728355,-0.05701460000005909
2.55,41.30982065999999,0.014001469778706642,-0.30346772,0.012826653731235212,0.12956168,0.011770076236959488,1.32114194,0.014970868509734421,2.5415612100000002,0.014279248782899566,2.41932389,0.013349996898493942,-0.05461834999994153
2.65,41.30437877,0.014503001905112308,-0.30396266,0.013163327665015639,0.12952696,0.01148742514504579,1.32337742,0.015017430445837136,2.54195493,0.014171663471897227,2.42018893,0.013755965879496785,-0.052665049999973235
2.75,41.29928765,0.015270685826232443,-0.30566723,0.012944990212164326,0.12955076999999998,0.011791852331640358,1.32554988,0.014970346489165056,2.54225845,0.014215570446474717,2.42063668,0.013938360947276596,-0.05037350000003471
2.85,41.294304069999995,0.015644857074254347,-0.30682984,0.01277854329735688,0.12979878,0.012018345353750662,1.32748243,0.015157052881268044,2.54288432,0.014237179109201152,2.420999,0.014372742269429086,-0.047047799999972995
2.95,41.28987809,0.01565863276930386,-0.30802654,0.01254342643844039,0.13015674,0.012136120514556467,1.32945494,0.015157396312898277,2.54274116,0.014773436085492135,2.42223988,0.014383794472245493,-0.04395450000004075
3.05,41.28551317,0.015548108842132447,-0.30918063,0.0129566849121302,0.13049303,0.012347640382651778,1.3314626,0.01571683555100625,2.5430839599999997,0.015377662837434719,2.42242218,0.014440496645240783,-0.045991149999963454
3.15,41.28067986,0.01589453360706893,-0.31043345,0.013163934244573497,0.13095121,0.012536566726129085,1.33309932,0.016117657609772542,2.54327249,0.01583270880267181,2.4226693299999997,0.014499991814734665,-0.04551804999999831
3.25,41.276409560000005,0.015823641254525362,-0.31152681,0.013473008504994577,0.13089298,0.012868538484492662,1.33405211,0.016142160869388966,2.54386049,0.015958509053859662,2.42304299,0.014665740244498038,-0.04431869999999094
3.35,41.271816120000004,0.01584123570024484,-0.31279425,0.013389866506357746,0.1307905,0.012865116109664593,1.3355614299999998,0.01631578052705944,2.54451902,0.016459918220877646,2.42351236,0.014655178000028657,-0.0453487999999993
3.45,41.2673398,0.016128873942921226,-0.31418481,0.013805325767593973,0.13083805,0.0130166646004538,1.3374404000000002,0.016431853647809504,2.5446436,0.01679838970397059,2.42357371,0.014707891131678698,-0.04252505000002316
3.55,41.263311110000004,0.01644364116322724,-0.31549662,0.014388674703840146,0.13047387,0.012959293346222022,1.3390300300000002,0.016441318349813036,2.54508411,0.016630346443359558,2.42437235,0.015000033171259627,-0.042042499999979555
3.65,41.2589313,0.016726640794635386,-0.31631442,0.01505204069535243,0.13059904,0.013607026259052543,1.3403870599999999,0.0167977663851989,2.54564514,0.016900649330673177,2.42461497,0.015166307104266,-0.04145010000002003
3.75,41.25502109,0.016846194479053587,-0.31765882,0.015384223245791896,0.13030413,0.013788069530096213,1.34138052,0.016631980513687385,2.54568435,0.016955126376167775,2.4251196999999998,0.015318291999693623,-0.04140724999999179
3.85,41.25064985,0.017484610062507757,-0.31899665,0.0156692005619304,0.13068815,0.013904678995473853,1.34310054,0.016862304636224793,2.54601955,0.017451270223442592,2.4252989400000002,0.01612212429345886,-0.04538984999999229
3.95,41.24594312,0.017703651991153143,-0.32058549,0.015647340443650317,0.1309528,0.014330482801117737,1.34522062,0.016747065509135402,2.5461255499999997,0.01759199835403541,2.4255871300000003,0.01635967094742994,-0.04441585000003556
4.05,41.24176668,0.017768534104414806,-0.32201864,0.016011279720663598,0.13121117,0.014889480953741076,1.34640657,0.016529975981366258,2.54669599,0.017652258974388754,2.42616402,0.01647076630476749,-0.04197089999999548
4.15,41.237548939999996,0.017630663049128952,-0.32312846,0.016562887291249256,0.13165571,0.014882661371572932,1.34778062,0.016831391428812372,2.54637039,0.017807766143685188,2.42666753,0.015953470811659987,-0.04182085000002189
4.25,41.23340251,0.017123012087225147,-0.32412495999999996,0.016796886691998573,0.13193104,0.014641268739471115,1.34968439,0.01676488799222404,2.54694695,0.017867407416448287,2.42739928,0.01605684958790132,-0.038744849999972075
4.35,41.22979997,0.017223523719091857,-0.32528464,0.016850498850943738,0.13182173,0.015062763552398164,1.3516481200000001,0.01690226641504779,2.54723056,0.01788564553287574,2.42759765,0.01599084909993439,-0.03949144999995724
4.45,41.225504220000005,0.017358796445374858,-0.32657359999999996,0.017202962649473835,0.13210523999999998,0.015828413175008663,1.3529695899999998,0.016909188602468154,2.54767585,0.018121858004711586,2.42781098,0.016232302543329503,-0.04026350000006573
4.55,41.221747269999995,0.017648341322385974,-0.32814387000000006,0.017483256451663876,0.13237975999999999,0.0158505437685904,1.35424777,0.017096147985925566,2.54809238,0.01831870209761086,2.42803234,0.01709472558045633,-0.04122434999999314
4.65,41.217259350000006,0.017874119524475547,-0.32965922,0.018034477671965064,0.13235075,0.015742951936798373,1.35624856,0.01720565774595994,2.54867954,0.018947010169203984,2.42810274,0.01652974141371988,-0.043793899999997166
4.75,41.21298849,0.018257348221213117,-0.33104771,0.01781718475607811,0.13243529,0.015497384348409355,1.3578147100000002,0.01708392719399134,2.54916357,0.01939450415242117,2.42837704,0.016677127978598338,-0.040743950000035056
4.85,41.20911056,0.018317825353000555,-0.33247497000000004,0.01803578123443686,0.13286153,0.015728927438729834,1.3589791199999999,0.017628627129481825,2.5494007400000003,0.0197884099042287,2.42926687,0.016517104057233247,-0.04080599999997503
4.95,41.204827290000004,0.018400291296714617,-0.33402809,0.01770722850804898,0.13282185999999999,0.016090932595669637,1.3607647900000002,0.0177365396402455,2.54932559,0.020243990124067312,2.4299315000000004,0.016493608641231283,-0.04080180000002542
5.05,41.200950199999994,0.018432868572146776,-0.33541271,0.01740997826935154,0.13285085,0.01618115787604818,1.3616313399999997,0.017839591188763885,2.54933875,0.019974494407515284,2.43037669,0.016761360706133325,-0.039469450000012785
5.15,41.1969334,0.01842580239717622,-0.33684793999999996,0.01791965326077106,0.13282396,0.016552662407789954,1.3628928500000002,0.01817769177731347,2.54931745,0.01955231012126923,2.43085379,0.01693415903516267,-0.04053369999994061
5.25,41.192843460000006,0.018349109451552912,-0.33802148000000004,0.0177614402077118,0.13273839,0.017259187397268755,1.36464198,0.018354433453902575,2.54944537,0.019696688219117253,2.43130711,0.017617742915947702,-0.03842529999994326
5.35,41.189248340000006,0.018317190811822676,-0.33937586000000003,0.018425095039991707,0.13246949,0.016935374082763317,1.36586686,0.018518861696817615,2.5492545,0.019583385756989802,2.43146161,0.0181687813886731,-0.03497740000003091
5.45,41.18584798,0.018973900841181127,-0.34014144,0.017959814335793165,0.13240674,0.016984052764742442,1.3669819300000001,0.01850211675810108,2.54883729,0.019593088467695162,2.43120045,0.017854322479430473,-0.035226400000027525
5.55,41.18220306,0.019160496946288828,-0.34171333,0.018730325004355574,0.1324202,0.016971338054901194,1.36843041,0.018571364585500325,2.54872225,0.01946994868990084,2.43150219,0.017809159134690944,-0.03720600000002605
5.65,41.178406779999996,0.019336186735923,-0.34285688000000003,0.01888774989741962,0.13261137,0.017450233067619537,1.36970273,0.01897492679474039,2.54878648,0.019527230734830668,2.43166868,0.017996543480065817,-0.03672090000000594
5.75,41.17485888,0.01938916856969004,-0.34401608000000006,0.019248572373497672,0.13242591,0.017247840105501604,1.37033424,0.019300033798117677,2.54907738,0.0197167118203228,2.43191513,0.01833644235106805,-0.0348675500000013
5.85,41.171433269999994,0.0194662468945266,-0.34478934,0.019423688823171407,0.13264645,0.01744566927324413,1.3711825,0.019411026696809257,2.54900863,0.020249548919607483,2.43162266,0.018302163189043586,-0.03308074999998212
5.95,41.16824273,0.019509301233600774,-0.34596202,0.019297588506894177,0.1323073,0.017973436532783035,1.37249154,0.019849863425436584,2.54871088,0.021034866893274683,2.43169461,0.018407326535917708,-0.034535999999974365
6.05,41.16452607,0.019532878713943325,-0.34711332,0.019520910452293573,0.13236872,0.017975213454896465,1.37351473,0.01979575872126669,2.54891392,0.021302439122297578,2.43169112,0.018508779642214104,-0.034738000000004376
6.15,41.16129513,0.020047492771853834,-0.34900996,0.01945711752293782,0.13290915,0.018415896962045226,1.37474495,0.019773396012474995,2.54881404,0.0212730325951982,2.43200417,0.018980229496465145,-0.03237214999998628
6.25,41.158051640000004,0.02048378618407157,-0.35055782999999996,0.019953578357117713,0.13324667,0.018967665463425494,1.37601828,0.01975838646853534,2.54863698,0.021487422278659053,2.4315810300000003,0.01950482356474985,-0.03299455000001217
6.35,41.15469622,0.0207732254920866,-0.35173945,0.020381693688296253,0.13337707,0.01875548856840298,1.3769428099999999,0.020741378590446242,2.54869974,0.021616190081716377,2.43216905,0.019292980428268557,-0.03502620000000434
6.45,41.1510464,0.021078378307180408,-0.3526539,0.020196386424708796,0.13355373,0.01897552201054897,1.3787156600000001,0.020634762610809137,2.54869672,0.021269111991587986,2.4327142,0.019586756245540564,-0.03487210000000118
6.55,41.1477218,0.021087809481001567,-0.35352007999999996,0.02032652514420455,0.1338435,0.01893803055075723,1.37949296,0.020781905799152477,2.54876953,0.02135860639462003,2.43296345,0.01939599302697654,-0.03440679999997087
6.65,41.14416504,0.021395762432762224,-0.35503343,0.020527301607812,0.13380121,0.019329272664622782,1.3804001700000001,0.020933795740914352,2.5489231599999997,0.02149427211307959,2.43295443,0.019925686605791575,-0.034901850000011336
6.75,41.14074143,0.021880144753853453,-0.35652518,0.0204236111971147,0.13397166,0.01926277654720302,1.38080996,0.020734313394901234,2.54887555,0.021986752463389412,2.43342516,0.020107266568656953,-0.03282249999998044
6.85,41.13760054,0.02165387783939031,-0.35769392000000005,0.02033256923535998,0.13374754,0.019908150650211464,1.38205706,0.020495480332428644,2.54862217,0.02171402979505427,2.43362698,0.019885721806798325,-0.030253099999953292
6.95,41.13469081,0.022084516727442494,-0.35863292,0.02023016197036174,0.134129,0.020356215030393945,1.38307647,0.020580188999168927,2.54849799,0.022033646453326776,2.43401329,0.020227409222249484,-0.029650700000019015
7.05,41.131670400000004,0.021946064602920045,-0.35957309000000004,0.020398608665217016,0.13442764000000001,0.020699992062419792,1.3841553,0.020636034557359264,2.54812673,0.02187124406998348,2.43440549,0.020248473145826902,-0.029475800000000163
7.15,41.12879565,0.022145765419776017,-0.36064145000000003,0.02031836476627124,0.13422266,0.0210437900930225,1.3850186500000001,0.0211075440591651,2.54777567,0.02222617939653072,2.43501646,0.02053139556648481,-0.029953800000043884
7.25,41.12567964,0.0227402447263112,-0.36181697,0.02001744852784059,0.13423569000000002,0.021457581392742325,1.38608404,0.02127725800569256,2.54806713,0.022327103900844157,2.43523865,0.020858942081880636,-0.03185145000003331
7.35,41.122425359999994,0.023008639889529954,-0.3633019,0.020491835990772703,0.13474259,0.021868454760638232,1.38741102,0.021351361839082608,2.5484053700000002,0.02239921117778412,2.43557481,0.02114133592278169,-0.03165939999996681
7.45,41.119347760000004,0.023282549802273508,-0.36500712999999996,0.020611355222159462,0.13463672000000002,0.0221372144192543,1.38839693,0.02154324766896496,2.54837753,0.022761579810367624,2.4355475699999998,0.02114696706302702,-0.030871849999954293
7.55,41.11625099,0.023239386301419026,-0.3665076,0.02102513740427603,0.13433029,0.02215534244224701,1.38991617,0.021423144900678228,2.54814574,0.023138466572040897,2.43547452,0.02135712941521359,-0.03295555000002537
7.65,41.11275665,0.02361468269221734,-0.36787315,0.020983621205031857,0.13456137,0.022361785887398147,1.3909478899999999,0.02158379752672465,2.54773391,0.023420619659484707,2.43568271,0.021567030898191283,-0.0331928499999492
7.75,41.109612420000005,0.02384435657992723,-0.36867046000000003,0.02144177551182257,0.13423463,0.0221746524232972,1.39160685,0.021596152577929066,2.54785281,0.02400654627038677,2.4357221,0.02169759906910522,-0.03313314999999761
7.85,41.10613002,0.024273547864265572,-0.3701522,0.021788675307520777,0.13384869,0.022177908067634887,1.39296265,0.02201195099057825,2.5477817,0.024014282258563096,2.4356352599999997,0.022028348090778072,-0.03441280000004099
7.95,41.10272986,0.02418056808742692,-0.37131490999999994,0.022056371394516102,0.13399846999999998,0.02230613024290032,1.39388389,0.022343183052263835,2.54718452,0.023951499439989917,2.4360851500000003,0.02254618497253258,-0.032874600000042165
8.05,41.099555099999996,0.024070358015618028,-0.37258774,0.022333615638025803,0.1340938,0.022867293745266918,1.39451382,0.022699189566532413,2.54743564,0.02404294406270629,2.43586657,0.02241722006132516,-0.031895199999979695
8.15,41.09635082,0.024037956638222398,-0.37385767999999997,0.022309138650582393,0.13383514,0.023111486844468062,1.3955833999999998,0.022449768780613964,2.54737748,0.02410129940647189,2.43600918,0.022670902499214475,-0.028422399999982417
8.25,41.09387062,0.024483440245979614,-0.37480358,0.021768941308676584,0.13414979999999999,0.023573927327375125,1.39615859,0.02261159104570223,2.54732359,0.024098970417294543,2.43560488,0.02277995046299635,-0.027201250000018717
8.35,41.09091057,0.024765158031157464,-0.37568167,0.022315758534515638,0.13382853,0.023742777511247204,1.39755168,0.02288394465840383,2.5469815700000003,0.023898240352049863,2.43544072,0.022597252427548405,-0.029908649999981662
8.45,41.08788889,0.024277696773046125,-0.37660715000000006,0.022594139238009625,0.13458019999999998,0.024542766067467307,1.39822319,0.022620859704967407,2.54716927,0.023369234237033798,2.43632202,0.022722557202876123,-0.02548760000013317
8.5,41.086732739999995,0.024350816145292383,-0.37712539,0.02273692353721744,0.13432475,0.024752803942537024,1.3987850800000001,0.022838577725834662,2.54725027,0.023583101012606657,2.43673035,0.022536310368329572,-0.025277733333325614
8.6,41.08377402,0.02457448759681708,-0.37841562,0.022956752781222816,0.13417748,0.024717599068001424,1.3994753199999999,0.02302751309961916,2.54755792,0.0235044095277048,2.43769933,0.023208848456741236,-0.032285849999937
8.7,41.080275570000005,0.024385481832582902,-0.37941193,0.02287979653404931,0.13401386,0.024684013028932816,1.40012846,0.022923497055222838,2.54701708,0.023916047991018232,2.43776911,0.022739353901029425,-0.03294420000003129
8.8,41.077185179999994,0.024472263914452164,-0.38040126999999996,0.02275743293819548,0.13407389,0.024697325280237912,1.40052147,0.023013198022467794,2.54692,0.024999485849662485,2.43800506,0.02336979778304907,-0.0288015500000256
8.9,41.07451526,0.024456767242048646,-0.3816749,0.022755153251183522,0.13399376999999998,0.02390729141971908,1.4013218,0.023616575071356304,2.54631191,0.024997186798119905,2.43813528,0.023230481965840776,-0.02697960000000421
9.0,41.071789259999996,0.024671479431639533,-0.38333739,0.02317835290070885,0.13401058000000002,0.02416698273029682,1.40210443,0.02362913142551677,2.54575747,0.02457053219308887,2.43850447,0.023907455801023263,-0.029485249999993357
9.1,41.068618210000004,0.024857774678469117,-0.38453727,0.023505980033825563,0.13382059999999998,0.024833256613670383,1.4028748100000001,0.02362084207810313,2.54595737,0.025081054355608527,2.43853885,0.024593328879623243,-0.02964134999993462
9.2,41.065860990000004,0.02539461414007197,-0.38605137999999994,0.023536821404640418,0.13418476000000001,0.02529123815706886,1.40407732,0.023691645710296735,2.54651594,0.024904475152928443,2.43842983,0.024816164598806385,-0.02727849999999421
9.3,41.063162510000005,0.024791409679745784,-0.38773778999999997,0.023369577091601448,0.13439439,0.02562063281293522,1.4043219200000001,0.023702164704737554,2.54655361,0.025136112130725103,2.43871744,0.025077557741719856,-0.028622250000012173
9.4,41.06013654,0.024847185445722307,-0.38878858,0.023864030612076852,0.13415025,0.025810867874049032,1.4054332,0.024009060734092272,2.54660225,0.02471233624353707,2.4386749599999997,0.02543772375621245,-0.027890800000022864
9.5,41.05758435,0.024968601504659103,-0.39016013,0.02445963204446474,0.13425973000000002,0.02605422703867703,1.4059756200000002,0.024001451902118234,2.54656994,0.024576687341939234,2.43834171,0.025620900768075574,-0.024624450000004572
9.6,41.055211650000004,0.02516556895955429,-0.39140913,0.024400372753260985,0.13405877,0.02617911260730892,1.40638562,0.023524345574804643,2.54652667,0.02446157731150568,2.43835393,0.026065353233690764,-0.025279150000017125
9.7,41.052528519999996,0.0251410111761471,-0.39295696999999996,0.024127377952394172,0.13434738,0.026557171175105206,1.40730582,0.023508958115242815,2.54648524,0.024866283354800192,2.43859488,0.02592508238272566,-0.02983054999998558
9.8,41.04924554,0.024891873660527915,-0.39414246,0.024459255685223752,0.13441166000000002,0.026765586404186997,1.4081460300000002,0.02370230843484454,2.54608357,0.02468569513602135,2.43865926,0.026241601080056985,-0.030820900000009033
9.9,41.04636434,0.025070933834175853,-0.39560403,0.024370716126413738,0.13441672999999998,0.026898551877154658,1.40859902,0.023902710871143856,2.54583609,0.024939651141758713,2.43904245,0.026362407925755563,-0.027904199999994717
10.0,41.0436647,0.025515603145304502,-0.39688696,0.024322134502256548,0.13428108,0.026687211526198098,1.40949472,0.023309618262793798,2.54583453,0.025008818901693017,2.43923518,0.026233955613650647,-0.027061199999963037
10.1,41.040952100000005,0.02525466528498409,-0.39780508,0.024686169544941877,0.13441133,0.026629024767758944,1.4104227900000001,0.02343242572805701,2.54584368,0.02494809194658689,2.43940182,0.026556692451950338,-0.02748045000001298
10.2,41.03816861,0.025791652053608845,-0.39900786,0.02486971545857135,0.13456034,0.026378022935854083,1.41067223,0.02399517842723088,2.54590135,0.02504580900378428,2.43986195,0.026711108366542804,-0.02751575000002049
10.3,41.03544895,0.02595038246750243,-0.40045910999999995,0.025177546059809684,0.1348127,0.026632981002524068,1.4114846,0.023873841780357313,2.54601526,0.025082592667457996,2.43973118,0.027524461201482622,-0.02659514999996304
10.4,41.032849580000004,0.02584150429612172,-0.40198586,0.024969314189851415,0.13440926,0.026752261705810246,1.41150573,0.023868995380235843,2.54593459,0.025453402611178892,2.43986941,0.02765274884288315,-0.027326000000016393
10.5,41.02998375,0.025395319796830972,-0.40315912,0.024915411802303885,0.13437363,0.02694564268504655,1.41224016,0.02388540441599339,2.54570516,0.025715029745707607,2.4393194,0.027838776500602663,-0.026907700000009527
10.6,41.02746804,0.025530666770689908,-0.40454026,0.02564559751007741,0.1343831,0.02744063779094315,1.41313825,0.023420051083527724,2.5456855,0.025630775362970773,2.4390264999999998,0.02765319377886971,-0.027975300000008474
10.7,41.024388689999995,0.02565862644303718,-0.40595707,0.02559745282595259,0.13458437,0.027586876785546218,1.41335428,0.023204038088177142,2.5453281999999997,0.025686886368988568,2.43943786,0.027800710638406462,-0.031452400000034686
10.8,41.02117756,0.026470508238613445,-0.40747903999999996,0.025781066991311767,0.13465326,0.028146634284903056,1.41441859,0.023592963988861133,2.5453375,0.025936282163304448,2.43911035,0.027782464494740484,-0.02904039999995689
10.9,41.01858061,0.0263427263791893,-0.40921472000000003,0.02565693675870134,0.13428035,0.02785492195245344,1.41543895,0.02383017256870038,2.54472499,0.026303942436197002,2.4385801799999998,0.02757493248409915,-0.02737115000002177
11.0,41.015703329999994,0.02611323401163717,-0.41033070000000005,0.02618346903365488,0.13387185000000001,0.028325013069393508,1.41631043,0.023737374164965568,2.54494251,0.026689030650068585,2.43811554,0.02714166246533583,-0.028296299999993835
11.1,41.01292135,0.02668682622734244,-0.41156807,0.025947609783949305,0.13369838,0.028233589305046932,1.4168090599999998,0.024226314309999122,2.54434474,0.027476239829791888,2.4382778,0.02719925985104081,-0.02785909999997216
11.2,41.01013151,0.027147967294665745,-0.41280163000000003,0.025907316516458032,0.13318939999999999,0.028041986216199008,1.41802899,0.024263225027128372,2.54386892,0.02762821690239268,2.4377495,0.027157203265469384,-0.02606685000006337
11.3,41.00770797999999,0.027100714025398886,-0.41405662,0.026278882291692056,0.13311831,0.027980331657623463,1.41826503,0.023801012480991254,2.5438688,0.027939911796061853,2.43828231,0.02705873276826063,-0.02610115000001656
11.4,41.004911279999995,0.026715515694249525,-0.41511104000000004,0.02661416844423626,0.13357073,0.02850112885230437,1.41932278,0.02362781746529575,2.54351511,0.028177833093342396,2.43824759,0.027750630077147544,-0.025080549999984214
11.5,41.00269187,0.027213471082473555,-0.41634723,0.026710518848738,0.13360874,0.028584153980487203,1.41962744,0.02437818908982767,2.54367428,0.028220363509846587,2.43836738,0.027812447560193056,-0.024330399999968222
11.6,41.0000452,0.027207756378866046,-0.41805949,0.026616309834421446,0.13393371,0.028821229733994636,1.42067651,0.024598244477269826,2.54340368,0.02869186981344219,2.43831402,0.027945727591996247,-0.02511714999999981
11.7,40.99766844,0.027872930976823824,-0.41943952,0.026877266577845404,0.13420062,0.029001456657871242,1.42125811,0.024459115984543554,2.54258455,0.029038178920129883,2.4386731299999997,0.027612772599641205,-0.026354150000031495
11.8,40.994774369999995,0.02884100616026483,-0.42058598,0.02727876982585023,0.13419432,0.029018566606511854,1.4222940800000001,0.024817229565091706,2.54284725,0.02893797520904831,2.43915585,0.027546724347007227,-0.029392749999999523
11.9,40.99178989,0.02857172422677436,-0.42186194,0.02767808174106454,0.13403466,0.028719657788688815,1.4229310899999998,0.024898776932395558,2.54263087,0.028959339253740432,2.4395640600000004,0.027464454195909153,-0.027527399999939917
12.0,40.989268890000005,0.028654396731713647,-0.42304903000000005,0.028021450917904756,0.13366083,0.02839767172596472,1.42374845,0.025043822682913924,2.54259037,0.028976989100428764,2.43923051,0.027789831476364664,-0.024992949999955272
12.1,40.98679130000001,0.029169101579228956,-0.42405824000000003,0.02774157699308079,0.13378504,0.02857378810633722,1.42480873,0.02545358673138263,2.54231505,0.02892668949672431,2.43903934,0.027980221988570763,-0.025996400000053654
12.2,40.98406961,0.029132077050748967,-0.42547905,0.028005833277068005,0.13395553,0.028451215561347862,1.4257268300000001,0.025004591375983373,2.54220052,0.02896927841260581,2.43933466,0.028105489825795183,-0.028401600000023564
12.3,40.981110980000004,0.029240624139375726,-0.42667555,0.028121171771200316,0.13414103,0.028942098145429897,1.4269705400000001,0.024978505310038816,2.54245424,0.028549939618581422,2.43924136,0.02840408182984204,-0.02872784999999567
12.4,40.97832404,0.02897137810933305,-0.42778942000000003,0.02858934293929482,0.13405179,0.028828157928340006,1.42827097,0.025220579662133858,2.54264811,0.029375537080461298,2.43861645,0.028453723588096117,-0.02411075000000551
12.5,40.97628883,0.028822726951666797,-0.42937704000000004,0.02905082980400757,0.13409553000000002,0.028879559467545463,1.4281023400000001,0.02571624001068723,2.5426177,0.029584634616365298,2.43858131,0.028369163140758474,-0.02334565000001021
