time_s,com_x_mean,com_x_std,com_y_mean,com_y_std,com_z_mean,com_z_std,std_x_mean,std_x_std,std_y_mean,std_y_std,std_z_mean,std_z_std,v_x_mean,v_x_std,v_y_mean,v_y_std,v_z_mean,v_z_std,velocity_x_calc,velocity_y_calc,velocity_z_calc
0.05,41.64626655,0.002245123075409832,-0.2634242,0.0019434758459101992,0.13086773000000002,0.0018314650582790142,1.16594499,0.002080422400267704,2.48559337,0.0017702459548054755,2.35890853,0.0018190188411738503,0.14481276,0.0,-0.03201106,0.0,-0.01423123,0.0,-0.7713149999999303,-0.03340339999999942,-0.009607600000000605
0.1,41.6077008,0.002709145920056674,-0.26509436999999997,0.0025843789268361504,0.13038734999999999,0.002797092261382685,1.19091712,0.002846573844487693,2.49236755,0.002543315121166724,2.3647611,0.0025010645390078595,0.0928774649,0.0027281130565728813,-0.060020311,0.004706056109871575,-0.0058157538,0.003601781606037976,-0.6769484333333651,-0.02928499999999934,-0.01077600000000034
0.2,41.55887927,0.004492246224160376,-0.26719919000000003,0.0033304782187481043,0.12907607000000001,0.0036755470375650946,1.2141009200000001,0.004141007303601949,2.49880303,0.004019641899360071,2.37455749,0.00348402618742257,0.0570452391,0.007652002323085591,-0.0362748671,0.007907240078430269,-0.0062289816,0.008002154026375384,-0.4065285400000249,-0.02191033333333381,-0.008170986666666435
0.35,41.516279510000004,0.006402584687191822,-0.27067972,0.004221160106899628,0.12896233000000001,0.004777241355720688,1.22933189,0.005824751009366071,2.50767066,0.005731228165696443,2.38413801,0.004792448673990127,0.013270929300000001,0.005181689106394729,-0.0327735822,0.005113817808183837,-0.0011301454,0.005719792640725165,-0.23525920000000156,-0.025333813333333177,-0.000983286666666805
0.45,41.496002870000005,0.007007428108807355,-0.27335512,0.004571123068422748,0.128849,0.0056864935353232145,1.23697342,0.006925473156982203,2.5114183,0.005965300208351434,2.3888699399999997,0.005080683430167226,0.0006607377,0.0036626269103794996,-0.0300322186,0.0036141812411869326,0.0011409936,0.003471631499886048,-0.18937625000000935,-0.02402324999999994,0.000480549999999913
0.55,41.47840426,0.00742157098267608,-0.27548437,0.00559415101231508,0.12905844,0.006110008836839976,1.24408008,0.007838768691548188,2.51477191,0.006602894868796816,2.3929998699999997,0.005536606196475332,-0.0053202728,0.0037068062909205606,-0.0271377016,0.0028933256241643283,0.0018691047,0.0030109656709452898,-0.1691521666667768,-0.01953976666666657,-0.0012726666666666997
0.6,41.47011749999999,0.0077211974387975104,-0.27641753999999996,0.006043684003297756,0.12891063,0.00611708614143345,1.24742081,0.008107960137407976,2.51651148,0.007103394982142152,2.3946606900000003,0.005504420548031889,-0.0070968548,0.0039674081889165096,-0.025575326,0.00276549192804514,0.0020010931000000003,0.003094829880932801,-0.159059766666644,-0.016877233333333352,-0.0024351666666665994
0.7,41.45554661,0.008161447977459553,-0.27774803,0.006465884086441142,0.12877132,0.00670256715612938,1.25375147,0.008479611639971919,2.5195255,0.0075717473324633374,2.39701629,0.006211735669373044,-0.0100450394,0.003604787530319241,-0.023458513299999997,0.002521790442535369,0.0020505301,0.0028763074013167795,-0.1389803999999515,-0.01601530000000051,-0.00038864999999987937
0.8,41.44232142,0.008303489222992986,-0.2796206,0.006894550814178757,0.1288329,0.007188750644464093,1.25936431,0.00860343057685753,2.52266743,0.008202863328925458,2.39942821,0.006799543484817115,-0.011738068800000001,0.0034313827267789475,-0.0216975924,0.002294123455319419,0.002337957,0.002599234277787451,-0.12499455000002513,-0.019596300000000122,-0.0003780000000002115
0.9,41.4305477,0.008085164886531774,-0.28166729,0.007359924990415694,0.12869571999999999,0.007508598548546356,1.26470456,0.009149504511969183,2.5250296700000003,0.008626578930347436,2.40165315,0.007411927695896141,-0.0131030273,0.002559745878264211,-0.0202131149,0.0021848227902992734,0.0024765577,0.002342144419103374,-0.11364800000001196,-0.017986550000000046,0.00013744999999998342
1.0,41.419591819999994,0.00844686460673041,-0.28321791,0.007858291184815782,0.12886039,0.008009305660891962,1.26983396,0.009485107036472122,2.52677886,0.008840030037907665,2.40360451,0.007642684241419431,-0.014285623700000001,0.002840371507797596,-0.018971993899999998,0.0020266219902361866,0.0022910961,0.002425217342642996,-0.10388349999999491,-0.013333100000000098,0.0019554000000001626
1.1,41.409771,0.008914871570085602,-0.28433391,0.00851545357083642,0.1290868,0.008207774358447715,1.27488896,0.009862201607340962,2.52815045,0.00976144118600209,2.40529415,0.008228200955073395,-0.0151370726,0.0025401404457395774,-0.0182309337,0.0019340870569234726,0.0019645889,0.002436497399009818,-0.09500064999991764,-0.01275755000000034,0.000945100000000143
1.2,41.40059169,0.009885514418945007,-0.28576942,0.008770214774767804,0.12904941,0.008315584028755464,1.27922797,0.010171006160268625,2.5294149200000002,0.010761712868884948,2.40681219,0.008643863743609077,-0.0159222347,0.0024576530247271302,-0.0176995232,0.0017829761918570456,0.001931748,0.002212076383630584,-0.08728900000005524,-0.016434199999999732,0.0008403999999998524
1.3,41.3923132,0.010460241571654566,-0.28762075,0.008845261559048417,0.12925488,0.008950737611137662,1.28378936,0.010593038073502163,2.53057206,0.011092644356718827,2.40787607,0.009330955247097284,-0.0160098446,0.002152171425599858,-0.0170181227,0.001553396880057194,0.0020412097,0.0021384274261201236,-0.08197294999993687,-0.017160450000000216,-0.0006039999999999379
1.4,41.3841971,0.010944929181031418,-0.28920151,0.008985876495581175,0.12892861,0.009680545799053674,1.28775198,0.010872533725666607,2.53231773,0.01152696586783711,2.40901256,0.01012353855802195,-0.0163089399,0.0020943927145997895,-0.0163089649,0.0015288519670255082,0.0019299578,0.001681244444176967,-0.08097724999998945,-0.016125299999999676,-0.0022045000000000536
1.5,41.376117750000006,0.011050654842677842,-0.29084581,0.00916045919705498,0.12881398,0.009770214680788081,1.29138308,0.011562072188256976,2.53307908,0.011758639764217926,2.41050634,0.010556166747853415,-0.0170327348,0.0021187401044228758,-0.0161586219,0.001562341165364762,0.0017697809,0.0015419144454040395,-0.07726840000000834,-0.013668799999999814,-0.001618449999999938
1.6,41.36874342,0.011605003945250955,-0.29193526999999997,0.009940312164940526,0.12860492,0.010155644151650331,1.2952163300000001,0.01182460608954177,2.53436982,0.011846011304479594,2.41170056,0.010674950459819298,-0.017186955,0.0020426658621346527,-0.015783860400000002,0.0015715976159373754,0.0017849132,0.0015857116550308786,-0.07026680000001306,-0.011897750000000373,-0.000853100000000051
1.7,41.36206438999999,0.0121427671732662,-0.29322536,0.01073141125790371,0.12864335999999998,0.010329332427332534,1.29836338,0.012368341640044042,2.53519797,0.012295922148580014,2.4122413,0.011102576886707526,-0.017289764,0.0019201360781575933,-0.0155113049,0.0014139248114112123,0.0016345322,0.0017187729505389016,-0.06673480000006293,-0.013793299999999897,-0.0016743000000001285
1.8,41.35539646,0.012591143274459442,-0.29469393,0.010938633946303004,0.12827006,0.010744467186774631,1.3013432800000002,0.012688396716446828,2.53603737,0.01224196118890301,2.41303478,0.010946132024352084,-0.0175667698,0.0016711399971585232,-0.0151943554,0.0016091880836209033,0.0016585259,0.0016394159682705284,-0.06647274999994579,-0.013428150000000416,0.00018450000000003186
1.9,41.348769839999996,0.01280760420015598,-0.29591099,0.011093757365052042,0.12868026,0.01112530989659855,1.30423617,0.013063493978656878,2.53737677,0.012620424679383012,2.41423515,0.011377463116049716,-0.0177966924,0.0018450687130475412,-0.014932497099999999,0.0016064225343109485,0.0014947888,0.0018004549039568815,-0.064821050000063,-0.012394849999999513,0.0030417999999998724
2.0,41.34243225,0.012601239787790604,-0.29717289999999996,0.011356825595476084,0.12887842,0.0113397173714446,1.30715682,0.01361464392778618,2.5379252500000002,0.013017999468781311,2.41526209,0.012006851621491173,-0.0180037067,0.002064683669065841,-0.014680417400000001,0.0017552868272439693,0.0013981361,0.0016066120743874251,-0.06285660000000348,-0.010153250000000114,0.0018991500000000716
2.1,41.336198519999996,0.01281748183204274,-0.29794164,0.011624224741409119,0.12906009000000002,0.011437793085581934,1.3098786999999998,0.013919329560149083,2.53862271,0.013170017116710397,2.41627489,0.012584635821729409,-0.0181304091,0.0018303904960340867,-0.0144198442,0.0015456618818115466,0.0013669568000000002,0.0016040325347949044,-0.062044886666683396,-0.009970333333333525,0.0004260733333334432
2.25,41.32695758,0.013298073661043325,-0.29995085,0.011715599378412291,0.12881111,0.01191368497547457,1.31396794,0.014597665215846671,2.53969603,0.01376242379584587,2.41727249,0.012942091174520328,-0.0181145472,0.001751523258855929,-0.0143691477,0.0014130957162837572,0.0010880654,0.0014595628471174842,-0.059046506666675214,-0.01207933333333333,0.0024784333333333075
2.35,41.321223579999995,0.013273693175935884,-0.30107109,0.012173786897102341,0.12933484,0.012338896399515627,1.3163612900000001,0.015007895347230871,2.54018766,0.013830298214843936,2.4179752199999998,0.013508669859214522,-0.0181138726,0.001911091438319322,-0.014211714399999999,0.0013030819979473211,0.0011852638999999999,0.0015549311492619995,-0.058275700000024244,-0.01227009999999984,0.0013929999999999776
2.45,41.315302439999996,0.013605152448163897,-0.30240487,0.012415215758756053,0.12908971,0.012348341105855703,1.31863814,0.015149953633305704,2.5406694,0.01452924836877725,2.41880582,0.013127933857283525,-0.0181836821,0.0016703664154070473,-0.0141431438,0.0013189431538387622,0.0012105144,0.0014637580439329527,-0.05701460000005909,-0.011983149999999831,0.001134199999999863
2.55,41.30982065999999,0.014001469778705696,-0.30346772,0.012826653731235212,0.12956168,0.011770076236959484,1.32114194,0.014970868509734397,2.5415612100000002,0.014279248782899589,2.41932389,0.013349996898493971,-0.0182755222,0.0016312277328371194,-0.013898779299999999,0.0013601760367132633,0.001194543,0.0014867837811211994,-0.05461834999994153,-0.00778895000000035,0.0021862500000001672
2.65,41.30437877,0.014503001905111721,-0.30396266,0.013163327665015621,0.12952696,0.011487425145045785,1.32337742,0.0150174304458371,2.54195493,0.014171663471897243,2.42018893,0.013755965879496715,-0.0183669378,0.0018576406954948922,-0.013815200000000001,0.0015814558404971114,0.0011963014,0.0017292560621752176,-0.052665049999973235,-0.010997550000000134,-5.45500000002086e-05
2.75,41.29928765,0.01527068582623469,-0.30566723,0.012944990212164326,0.12955076999999998,0.011791852331640358,1.32554988,0.014970346489165053,2.54225845,0.01421557044647481,2.42063668,0.013938360947276601,-0.0183565737,0.001601154219062462,-0.0136536881,0.0014375365873391804,0.0012431507,0.0015541601129274477,-0.05037350000003471,-0.014335900000000068,0.0013591000000000575
2.85,41.294304069999995,0.015644857074255194,-0.30682984,0.012778543297356861,0.12979878,0.012018345353750659,1.32748243,0.015157052881268077,2.54288432,0.014237179109201194,2.420999,0.014372742269429114,-0.0183024054,0.0015002688317081,-0.013618548500000001,0.0014900567126488334,0.0010759705,0.0015707944245272867,-0.047047799999972995,-0.011796549999999906,0.0030298500000001116
2.95,41.28987809,0.015658632769303932,-0.30802654,0.012543426438440393,0.13015674,0.012136120514556469,1.32945494,0.015157396312898258,2.54274116,0.014773436085492177,2.42223988,0.014383794472245455,-0.0182692966,0.0015241743755513393,-0.013599016399999999,0.0013908294969001464,0.0008313338,0.0016924853062363105,-0.04395450000004075,-0.01175394999999968,0.003471249999999926
3.05,41.28551317,0.015548108842131687,-0.30918063,0.012956684912130196,0.13049303,0.012347640382651778,1.3314626,0.015716835551006246,2.5430839599999997,0.015377662837434653,2.42242218,0.014440496645240828,-0.0184539162,0.0016080009215961603,-0.0136462932,0.0013197502933462969,0.0008081056,0.001544866819005209,-0.045991149999963454,-0.012034550000000088,0.00397235000000018
3.15,41.28067986,0.015894533607067354,-0.31043345,0.013163934244573487,0.13095121,0.012536566726129083,1.33309932,0.016117657609772545,2.54327249,0.015832708802671822,2.4226693299999997,0.01449999181473479,-0.018581561099999998,0.0016700975695116374,-0.0135638011,0.0011286932036051408,0.0007924647999999999,0.0015152804279866333,-0.04551804999999831,-0.011730899999999878,0.001999749999999856
3.25,41.276409560000005,0.015823641254525685,-0.31152681,0.013473008504994593,0.13089298,0.012868538484492669,1.33405211,0.01614216086938898,2.54386049,0.015958509053859656,2.42304299,0.014665740244498177,-0.0187301453,0.0016141676376264377,-0.0135098323,0.0011601795475638958,0.0008241582,0.0014796704739131836,-0.04431869999999094,-0.011803999999999926,-0.0008035499999999862
3.35,41.271816120000004,0.015841235700245055,-0.31279425,0.01338986650635774,0.1307905,0.012865116109664593,1.3355614299999998,0.0163157805270594,2.54451902,0.016459918220877678,2.42351236,0.014655178000028751,-0.0187262993,0.0015142480518394287,-0.0133915109,0.001156906160210726,0.0008313764999999999,0.0015827294961746825,-0.0453487999999993,-0.013290000000000024,-0.00027464999999982087
3.45,41.2673398,0.01612887394292167,-0.31418481,0.01380532576759396,0.13083805,0.013016664600453799,1.3374404000000002,0.016431853647809476,2.5446436,0.016798389703970594,2.42357371,0.014707891131678648,-0.018826624400000002,0.0014968039300714748,-0.013428115899999999,0.0011922395788980925,0.0007553381,0.0016156721753997627,-0.04252505000002316,-0.01351184999999977,-0.0015831500000001997
3.55,41.263311110000004,0.016443641163225397,-0.31549662,0.01438867470384015,0.13047387,0.012959293346222017,1.3390300300000002,0.01644131834981301,2.54508411,0.01663034644335955,2.42437235,0.015000033171259624,-0.0188744978,0.0013808896955191865,-0.0133668528,0.0012797197060815681,0.0008001276000000001,0.0015226978629858444,-0.042042499999979555,-0.010648050000000353,-0.0011950499999999753
3.65,41.2589313,0.016726640794636115,-0.31631442,0.015052040695352422,0.13059904,0.013607026259052543,1.3403870599999999,0.016797766385198854,2.54564514,0.016900649330673197,2.42461497,0.015166307104265999,-0.018860727,0.0013805629077772244,-0.0132729301,0.001305497039860232,0.0007381364,0.0015899525124663378,-0.04145010000002003,-0.010810999999999904,-0.0008487000000000355
3.75,41.25502109,0.01684619447905493,-0.31765882,0.015384223245791886,0.13030413,0.01378806953009622,1.34138052,0.016631980513687392,2.54568435,0.016955126376167782,2.4251196999999998,0.015318291999693664,-0.0188596443,0.0012383415125095973,-0.013250764699999999,0.0013129606997814582,0.0007557239,0.0014287395240871153,-0.04140724999999179,-0.013411150000000038,0.00044555000000001677
3.85,41.25064985,0.017484610062504347,-0.31899665,0.0156692005619304,0.13068815,0.013904678995473856,1.34310054,0.016862304636224817,2.54601955,0.017451270223442686,2.4252989400000002,0.016122124293458946,-0.0188655211,0.0014482013038303577,-0.0131303019,0.0012060025389136002,0.0007984785,0.0015463891656171585,-0.04538984999999229,-0.014633349999999767,0.0032433500000000892
3.95,41.24594312,0.017703651991153695,-0.32058549,0.01564734044365032,0.1309528,0.014330482801117738,1.34522062,0.016747065509135385,2.5461255499999997,0.017591998354035368,2.4255871300000003,0.01635967094742988,-0.018709604799999998,0.001311711543550562,-0.0131158946,0.0012250637225540632,0.0008269086000000001,0.0012981295363263517,-0.04441585000003556,-0.015109949999999817,0.0026150999999998703
4.05,41.24176668,0.017768534104416308,-0.32201864,0.016011279720663598,0.13121117,0.014889480953741076,1.34640657,0.016529975981366258,2.54669599,0.017652258974388775,2.42616402,0.016470766304767532,-0.0188387632,0.001244504778373188,-0.0130911256,0.001191005443992952,0.0008875247,0.0012526418399820623,-0.04197089999999548,-0.012714850000000277,0.003514550000000005
4.15,41.237548939999996,0.017630663049129247,-0.32312846,0.01656288729124925,0.13165571,0.01488266137157293,1.34778062,0.016831391428812344,2.54637039,0.017807766143685233,2.42666753,0.015953470811659858,-0.0188088787,0.0012056334300297766,-0.0129511051,0.0012427205904361326,0.0007094043,0.001319092225397279,-0.04182085000002189,-0.010531599999999752,0.003599350000000001
4.25,41.23340251,0.01712301208722666,-0.32412495999999996,0.01679688669199855,0.13193104,0.014641268739471113,1.34968439,0.016764887992224038,2.54694695,0.017867407416448388,2.42739928,0.016056849587901316,-0.018766597700000002,0.0012005259407887768,-0.0130584506,0.0011351447304775498,0.0007307985999999999,0.001259080329295245,-0.038744849999972075,-0.010780900000000093,0.0008300999999999448
4.35,41.22979997,0.017223523719091815,-0.32528464,0.016850498850943738,0.13182173,0.015062763552398164,1.3516481200000001,0.016902266415047846,2.54723056,0.017885645532875662,2.42759765,0.015990849099934257,-0.0187235031,0.0012503081716247822,-0.0131229499,0.001161731624994392,0.0007886360000000001,0.0012301394790293768,-0.03949144999995724,-0.012243199999999899,0.0008709999999999551
4.45,41.225504220000005,0.017358796445372807,-0.32657359999999996,0.01720296264947384,0.13210523999999998,0.015828413175008663,1.3529695899999998,0.016909188602468133,2.54767585,0.0181218580047116,2.42781098,0.016232302543329618,-0.0187291513,0.001091783600679381,-0.0131612437,0.0011413931677122977,0.0008091357999999999,0.0013110856536390524,-0.04026350000006573,-0.014296150000000285,0.0027901499999999357
4.55,41.221747269999995,0.017648341322385342,-0.32814387000000006,0.017483256451663882,0.13237975999999999,0.015850543768590405,1.35424777,0.017096147985925576,2.54809238,0.01831870209761076,2.42803234,0.01709472558045636,-0.0187774944,0.001260726997177727,-0.0130683203,0.0011356533658411676,0.0008318435,0.0012534683320028837,-0.04122434999999314,-0.015428100000000056,0.0012275500000000772
4.65,41.217259350000006,0.017874119524475294,-0.32965922,0.018034477671965057,0.13235075,0.015742951936798366,1.35624856,0.017205657745959894,2.54867954,0.018947010169203984,2.42810274,0.01652974141371991,-0.0187854613,0.0013096784646881806,-0.0130938124,0.0012253788860041978,0.0006636002,0.0012841982684936074,-0.043793899999997166,-0.014519199999999621,0.0002776500000001292
