time_s,com_x_mean,com_x_std,com_y_mean,com_y_std,com_z_mean,com_z_std,std_x_mean,std_x_std,std_y_mean,std_y_std,std_z_mean,std_z_std,v_x_mean,v_x_std,v_y_mean,v_y_std,v_z_mean,v_z_std,velocity_x_calc,velocity_y_calc,velocity_z_calc
0.05,41.64488925,0.001894793948846878,-0.26261255,0.0018779393734633728,0.13091518000000002,0.0017385911827126185,1.16529793,0.0023585004877265292,2.48565728,0.0017775190523351136,2.35913872,0.002062611280524202,0.11798384,0.0,-0.02088867,0.0,-0.01437925,0.0,-0.7839701999999704,-0.014381399999999767,0.007326999999999195
0.1,41.60569074,0.0026677963198941633,-0.26333162,0.0026816468736863006,0.13128152999999998,0.002432644632530987,1.18977505,0.003554528323636742,2.49206464,0.0024772111050513617,2.36486714,0.0025756452286443436,0.06669655050000001,0.002432317467053195,-0.0495853582,0.004751554926493389,-0.0066317128,0.004336931082925881,-0.6912256666666963,-0.013507699999999567,0.0011031999999994158
0.2,41.55511708,0.004405111970002937,-0.26450765,0.00357346152634991,0.13014709,0.0031521806980936732,1.21252619,0.00470796271471339,2.49863352,0.003743547864761055,2.37413379,0.003794779184150802,0.027157924000000003,0.008071817565219111,-0.0241670454,0.007833231769427774,-0.0047230722,0.007378145708735936,-0.41818859999999347,-0.010670793333333317,-0.006316373333333236
0.35,41.51208709,0.006649907697537794,-0.26586313,0.004959754622178621,0.13033094,0.004204745558114647,1.22636275,0.005856068064776314,2.5069014899999997,0.00470077073735272,2.38195024,0.005284998477910349,-0.0177263045,0.0052486626784431075,-0.0190346745,0.005046455486184653,-0.0005519222,0.0061495514427656744,-0.24771864000001642,-0.012189753333333053,0.001815966666666613
0.45,41.48992509,0.007485806039601378,-0.26729231999999997,0.005635836617700532,0.13055189,0.004792787293244179,1.23363645,0.006649668187020707,2.5113164699999997,0.005273998935994284,2.38651723,0.005968046342697629,-0.029727887499999998,0.004128063101223329,-0.0157673262,0.003318890377380709,0.001235707,0.0034595553631759967,-0.20463060000002997,-0.010679099999999941,0.002286699999999975
0.55,41.47116097,0.008250191642039334,-0.26799895,0.006436870877565006,0.13078828,0.004903530488754139,1.24031278,0.007463625033318537,2.51462623,0.006407977455311313,2.38997786,0.006562539128918357,-0.0351097992,0.003950863968500218,-0.0133534884,0.003010813336731093,0.0017272023999999999,0.0032326267786408785,-0.18239413333333232,-0.010962233333333682,0.0016513000000000222
0.6,41.46217244,0.008280814339645655,-0.26864446000000003,0.006247656991806826,0.13085303,0.005479601696899753,1.24335118,0.007746864228926054,2.51669048,0.006556728661228014,2.39179306,0.006716292761710891,-0.037108774,0.0036111872848609517,-0.012493363799999999,0.0028543143377173,0.001805612,0.0028527546185231306,-0.17298993333321278,-0.010752933333333936,0.0010331666666667516
0.7,41.44622958,0.009527673731341687,-0.26928830000000004,0.006904688685848542,0.13090398,0.006328403404979931,1.24915004,0.008422476821966705,2.5200498099999997,0.007028349108130387,2.39472955,0.00758016378034593,-0.0398809069,0.0033530030972763556,-0.0103309693,0.002373524737712212,0.0020047924,0.0029192382287006506,-0.15631075000001715,-0.004716899999999802,0.0019206499999999682
0.8,41.43091029,0.010346717537652702,-0.26958784,0.007147770043895086,0.13123716,0.006441725331529482,1.2547333299999999,0.00847409954818954,2.52291289,0.007776958885903315,2.39729135,0.007983850629631183,-0.0414524761,0.003239068020124574,-0.0086703658,0.0023656247929352324,0.0020337204,0.0028699566959746164,-0.14237420000003453,-0.004938499999999957,0.000790949999999957
0.9,41.41775474,0.010112998733622938,-0.270276,0.007537708336735838,0.13106217,0.006554643950226622,1.25920661,0.008380101502356513,2.52543514,0.008568942226978406,2.39956939,0.008452742489502287,-0.042715819,0.0027187958607314197,-0.0073472527,0.002493090032556797,0.0019803081,0.0024624632105476004,-0.12850415000002613,-0.004640099999999814,-0.0002697999999998757
